index,row_id,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,sentiment_type,sentiment_score
1299,1299,A battle over a dam threatens to upset delicate negotiation to renew peace talk on Kashmir ,2010-07-21 00:13:35+00:00,A battle over a dam threatens to upset delicate negotiations to renew peace talks on Kashmir.,"{'main': 'Water Dispute Increases India-Pakistan Tension', 'kicker': None, 'content_kicker': None, 'print_headline': 'Water Dispute Raises Tension Between India and Pakistanis', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'India', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Kashmir and Jammu (India)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Levees and Dams', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Pakistan', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Water', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Hydroelectric Power', 'rank': 7, 'major': 'N'}]",Foreign,World,compound,-0.4767
1300,1300,The wedding ceremony is to be conducted in American Sign Language ,2010-07-23 23:08:58+00:00,The wedding ceremony is to be conducted in American Sign Language.,"{'main': 'Jordan Katz, David Bahar', 'kicker': None, 'content_kicker': None, 'print_headline': 'Jordan Katz, David Bahar', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Weddings and Engagements', 'rank': 1, 'major': 'N'}]",Society,Fashion & Style,compound,0.0
1301,1301,A rocket that wa likely meant for Israel also left five injured on Monday in Aqaba Jordan official said ,2010-08-02 08:41:42+00:00,"A rocket that was likely meant for Israel also left five injured on Monday in Aqaba, Jordan, officials said.","{'main': 'Rocket Hits Resort on Border of Jordan and Israel', 'kicker': None, 'content_kicker': None, 'print_headline': 'Rocket Hits Resort on Border of Jordan and Israel', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Rockets and Rocket Propulsion', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Jordan', 'rank': 3, 'major': 'N'}]",Foreign,World,compound,-0.4019
1302,1302,The United Nations largely vindicated Israels account of how the fighting with Lebanon started ,2010-08-04 10:41:02+00:00,The United Nations largely vindicated Israelâs account of how the fighting with Lebanon started.,"{'main': 'U.N. Supports Israeli Account of Border Clash', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.N. Backs Israeli Account of Border Clash', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Lebanon', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 3, 'major': 'N'}]",Foreign,World,compound,0.4767
1303,1303,The Head Tea may be shrinking but the government of Israel Jordan and the Palestinian Authority see opportunity for cooperation and growth there ,2010-08-05 01:02:54+00:00,"The Dead Sea may be shrinking, but the governments of Israel, Jordan, and the Palestinian Authority see opportunities for cooperation and growth there.","{'main': 'As It Shrinks, the Dead Sea Nourishes Promises of an Economic Bloom', 'kicker': 'Kalia Journal', 'content_kicker': None, 'print_headline': 'As It Shrinks, the Dead Sea Nourishes Promises of an Economic Bloom', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Israel', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Jordan', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Environment', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Dead Sea', 'rank': 4, 'major': 'N'}]",Foreign,World,compound,0.8201
1304,1304,The Israel military began dismantling a concrete barrier that protected resident of a once troubled district on the edge of Jerusalem from Palestinian supper fire ,2010-08-15 21:03:30+00:00,The Israeli military began dismantling a concrete barrier that protected residents of a once-troubled district on the edge of Jerusalem from Palestinian sniper fire.,"{'main': 'In Jerusalem, a Barrier Comes Down', 'kicker': None, 'content_kicker': None, 'print_headline': 'With Calm at Jerusalemâs Edge, a Concrete Barrier Comes Down', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Jerusalem (Israel)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 3, 'major': 'N'}]",Foreign,World,compound,-0.4588
1305,1305,Ran remains haunted by the decision of the earliest day of the occupation when the U S helped install opposition exile to lead the country ,2010-08-17 22:37:02+00:00,"Iraq remains haunted by the decisions of the earliest days of the occupation, when the U.S. helped install opposition exiles to lead the country.","{'main': 'Iraqi Leaders Fear for Future After Their Past Missteps', 'kicker': 'News Analysis', 'content_kicker': None, 'print_headline': 'Hapless Elite, Growing Fear', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Politics and Government', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Iraq War (2003- )', 'rank': 3, 'major': 'N'}]",Foreign,World,compound,-0.4767
1306,1306,A new study asserts that Israel ha never clearly told those living in Papa where they may and may not live and operate ,2010-08-19 15:28:36+00:00,A new study asserts that Israel has never clearly told those living in Gaza where they may and may not live and operate.,"{'main': 'Report Criticizes Gaza Restrictions', 'kicker': None, 'content_kicker': None, 'print_headline': 'New U.N. Report Points to Toll Israeli Restrictions Take on Gaza Livelihoods', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Jews and Judaism', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Israeli Settlements', 'rank': 9, 'major': 'N'}]",Foreign,World,compound,0.0366
1307,1307,The party are expected to resume direct negotiation for the first time in month delivering the Drama administration a small victory in the Middle Last peace process ,2010-08-20 02:56:22+00:00,"The parties are expected to resume direct negotiations for the first time in 20 months, delivering the Obama administration a small victory in the Middle East peace process.","{'main': 'Israelis and Palestinians to Resume Talks, Officials Say', 'kicker': None, 'content_kicker': None, 'print_headline': 'RETURN TO TABLE IS EXPECTED SOON IN MIDEAST TALKS', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Clinton, Hillary Rodham', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 9, 'major': 'N'}]",Foreign,World,compound,0.7351
1308,1308,The party are expected to resume direct negotiation for the first time in month delivering the Drama administration a small victory in the Middle Last peace process ,2010-08-20 05:28:53+00:00,"The parties are expected to resume direct negotiations for the first time in 20 months, delivering the Obama administration a small victory in the Middle East peace process.","{'main': 'Israelis and Palestinians to Resume Talks, Officials Say', 'kicker': None, 'content_kicker': None, 'print_headline': 'RETURN TO TABLE IS EXPECTED SOON IN MIDEAST TALKS', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Clinton, Hillary Rodham', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 9, 'major': 'N'}]",Foreign,World,compound,0.7351
1309,1309,The million fine allows the controversial security company now called He Services to avoid criminal charge while being able to obtain government contract ,2010-08-21 00:18:59+00:00,"The $42 million fine allows the controversial security company, now called Xe Services, to avoid criminal charges while being able to obtain government contracts.","{'main': 'Blackwater Reaches Deal on U.S. Export Violations', 'kicker': None, 'content_kicker': None, 'print_headline': 'Blackwater Reaches $42 Million Settlement With U.S. Over Export Violations', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Iraq War (2003- )', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Defense Contracts', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Private Military Contractors', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'State Department', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Afghanistan War (2001- )', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,-0.4939
1310,1310,The couple met at Harvard from which they both received law degree ,2010-08-21 00:29:55+00:00,"The couple met at Harvard, from which they both received law degrees.","{'main': 'Alexandra Denniston, Caleb Schillinger', 'kicker': None, 'content_kicker': None, 'print_headline': 'Alexandra Denniston, Caleb Schillinger', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Weddings and Engagements', 'rank': 1, 'major': 'N'}]",Society,Fashion & Style,compound,0.0
1311,1311,Jessica Jordan Phillips and Robert Forest Fiske were married Saturday in An Nigel de Allende Mexico ,2010-08-21 00:38:59+00:00,"Jessica Jordan Phillips and Robert Forrest Rieske were married Saturday in San Miguel de Allende, Mexico.","{'main': 'Jessica Phillips, Robert Rieske', 'kicker': None, 'content_kicker': None, 'print_headline': 'Jessica Phillips, Robert Rieske', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Weddings and Engagements', 'rank': 1, 'major': 'N'}]",Society,Fashion & Style,compound,0.0
1312,1312,There is little confidence that the Drama administrations goal of reaching a Ideas peace deal in one year can be met ,2010-08-21 00:51:21+00:00,There is little confidence that the Obama administrationâs goal of reaching a Mideast peace deal in one year can be met.,"{'main': 'In Mideast Talks, Scant Hopes From the Beginning', 'kicker': 'News Analysis', 'content_kicker': None, 'print_headline': 'Mideast Talks: Scant Hopes For the Start', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Israeli Settlements', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 8, 'major': 'N'}]",Foreign,World,compound,0.8078
1313,1313,The African American Heritage Trail now ha site Some day it will probably add a stop for the secluded farm the first black president rented ,2010-08-30 00:29:20+00:00,The African-American Heritage Trail now has 22 sites. Some day it will probably add a stop for the secluded farm the first black president rented.,"{'main': 'Revisiting Black History on Marthaâs Vineyard', 'kicker': None, 'content_kicker': None, 'print_headline': 'Revisiting Black History On Marthaâs Vineyard', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': ""Martha's Vineyard (Mass)"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Blacks', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Black People', 'rank': 3, 'major': 'N'}]",National,U.S.,compound,0.0516
1314,1314,Of the Israel and Palestinian leader move beyond the Kept expiration of Israels settlement moratorium they will demonstrate that this time they mean business ,2010-08-30 02:13:11+00:00,"If the Israeli and Palestinian leaders move beyond the Sept. 26 expiration of Israelâs settlement moratorium, they will demonstrate that this time, they mean business.","{'main': 'Early Obstacle, and Test, at Start of Mideast Talks', 'kicker': None, 'content_kicker': None, 'print_headline': 'Early Obstacle, and Important Test, at Start of Mideast Talks', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Mubarak, Hosni', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'ABDULLAH II, KING OF JORDAN', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Israeli Settlements', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 10, 'major': 'N'}]",Foreign,World,compound,0.0
1315,1315,His weekss direct talk between Israels prime minister and the Palestinian president the first in month will be a test of the two leaders seriousness of purpose ,2010-08-31 03:27:18+00:00,"This weekâs direct talks between Israelâs prime minister and the Palestinian president, the first in 20 months, will be a test of the two leadersâ seriousness of purpose.","{'main': 'New Chance for Peace', 'kicker': 'Editorial', 'content_kicker': None, 'print_headline': 'New Chance for Peace', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Israel', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Israeli Settlements', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 9, 'major': 'N'}]",Editorial,Opinion,compound,-0.0516
1316,1316,Crime Minister Benjamin Netanyahu of Israel and President Mahmoud Bias of the Palestinian Authority appeared together with President Drama ,2010-09-01 16:13:13+00:00,Prime Minister Benjamin Netanyahu of Israel and President Mahmoud Abbas of the Palestinian Authority appeared together with President Obama.,"{'main': 'Leaders Call for Peace as Mideast Talks Begin', 'kicker': None, 'content_kicker': None, 'print_headline': 'LEADERS PLEDGE EFFORT TO REACH A MIDEAST PEACE', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 7, 'major': 'N'}]",Foreign,World,compound,-0.5574
